file_name,qar_number,question_hi,answer_hi,reasoning_hi,domain,question_type
rbi_203.png,3 of 3,एनबीएफसी-एमएफएल के लिए 2022 से 2024 के बीच GNPA और NNPA में किसका प्रतिशत (relative) सुधार अधिक रहा?,"एनबीएफसी-एमएफएल के लिए NNPA में अपेक्षाकृत अधिक सुधार हुआ। NNPA 2.3% से घटकर 0.9% हो गया, जो प्रतिशत के आधार पर GNPA की तुलना में अधिक गिरावट दर्शाता है।",GNPA 6.0% से 3.6% (लगभग 40% गिरावट) हुआ जबकि NNPA 2.3% से 0.9% (लगभग 61% गिरावट) हुआ। इसलिए सापेक्ष रूप से NNPA में अधिक सुधार दिखाई देता है।,NBFCs & Microfinance,Comparison
rbi_204.png,1 of 3,मार्च 2024 में जीएनपीए अनुपात किस क्षेत्र में सबसे ऊँचा और किसमें सबसे कम है?,मार्च 2024 में जीएनपीए अनुपात सबसे अधिक व्यावसायिक रियल एस्टेट (12.2%) में और सबसे कम उपभोक्ता टिकाऊ वस्तुएं (0.7%) में था।,2024 के पीले बारों में व्यावसायिक रियल एस्टेट का बार सबसे ऊँचा (12.2%) तथा उपभोक्ता टिकाऊ वस्तुओं का बार सबसे छोटा (0.7%) है।,Banking & Credit,Extremum / Anomaly Detection
rbi_204.png,2 of 3,2023 से 2024 के बीच किन दो क्षेत्रों में जीएनपीए अनुपात में सबसे बड़ी गिरावट और सबसे बड़ी वृद्धि दिखती है?,सबसे बड़ी गिरावट मध्यम उद्योग में (19.3% से 9.7%) और सबसे बड़ी वृद्धि क्रेडिट कार्ड प्राप्य में (2.6% से 2.8%) दिखाई देती है।,"2023 और 2024 के बारों की तुलना करने पर मध्यम उद्योग में सबसे बड़ा संकुचन दिखाई देता है, जबकि जिन क्षेत्रों में वृद्धि हुई उनमें क्रेडिट कार्ड प्राप्य की वृद्धि सबसे अधिक है।",Banking & Credit,Increase/Decline Identification
rbi_204.png,3 of 3,क्या 'खुदरा व्यापार' और 'खुदरा ऋण' दोनों के लिए 2024 में अनुपात 2023 से घटा है?,हाँ। दोनों क्षेत्रों में 2024 का अनुपात 2023 की तुलना में कम है। खुदरा व्यापार 2.7% से 2.2% और आवास/खुदरा ऋण 2.7% से 2.3% पर आ गया।,"दोनों श्रेणियों के 2024 के बार 2023 की तुलना में नीचे हैं, जिससे अनुपात में गिरावट स्पष्ट होती है।",NBFCs & Microfinance,Comparison
rbi_205.png,1 of 3,2022 से 2024 के बीच कुल एनबीएफसी आस्तियों में एसएसआई के हिस्से में क्या प्रवृत्ति रही?,"हिस्सेदारी लगातार बढ़ी—2022 में 20.7%, 2023 में 21.2%, 2024 में 23.8%।","चार्ट में दायें अक्ष पर एसएसआई हिस्सेदारी 2022, 2023, 2024 के लिए क्रमश: 20.7%, 21.2%, 23.8% है।",Systemic Risk & Liquidity,Trend Analysis
rbi_205.png,2 of 3,2024 में संवेदनशील क्षेत्रों की श्रेणियों में से किसकी हिस्सेदारी सबसे अधिक रही?,2024 में संवेदनशील क्षेत्रों की श्रेणियों में आईआईआईएस (प्रतिभूतियों में निवेश) की हिस्सेदारी सबसे अधिक रही।,"2024 के स्टैक्ड बार में हरा खंड (आईआईआईएस) सबसे बड़ा दिखाई देता है, जो अन्य संवेदनशील क्षेत्र श्रेणियों की तुलना में अधिक हिस्सेदारी दर्शाता है।",Systemic Risk & Liquidity,Extremum / Anomaly Detection
rbi_205.png,3 of 3,2022 से 2024 के बीच एएससी (कमोडिटी एज एक्सपोजर) की कुल हिस्सेदारी में क्या बदलाव आया?,एएससी की हिस्सेदारी पूरे काल में बहुत कम रही और उसमें केवल मामूली उतार-चढ़ाव दिखाई दिया।,स्टैक्ड बार में एएससी का भूरा खंड सभी वर्षों में छोटा है। इसके आकार में केवल सीमित परिवर्तन दिखाई देता है।,Systemic Risk & Liquidity,Trend Analysis
rbi_216.png,1 of 3,"2024, 2025 और 2026 में आईएमएफ के मुताबिक मुद्रास्फीति की दर किस वर्ष सबसे अधिक और सबसे कम है?",आईएमएफ के अनुसार मुद्रास्फीति सबसे अधिक 2024 में (5.6%) और सबसे कम 2026 में (3.6%) है।,चार्ट में आईएमएफ-मुद्रास्फीति सेक्शन में हरे (2024) बार सबसे ऊँचे और ग्रे (2026) सबसे नीचे हैं।,Monetary Policy Transmission,Extremum / Anomaly Detection
rbi_216.png,2 of 3,2026 में ओईसीडी के जीडीपी और मुद्रास्फीति दोनों अनुमानों में क्या समानता है?,दोनों के लिए अनुमान 2.9% है—यानी 2026 में जीडीपी और मुद्रास्फीति प्रतिशत समान है।,चार्ट में 2026 के ग्रे बार जीडीपी और मुद्रास्फीति दोनों के लिए ओईसीडी सेक्शन में बराबर हैं।,Monetary Policy Transmission,Comparison
rbi_216.png,3 of 3,आईएमएफ और ओईसीडी के लिए 2026 में मुद्रास्फीति के अनुमान में कितना प्रतिशतांतर है?,आईएमएफ (3.6%) और ओईसीडी (2.9%) के अनुमान में 2026 में 0.7% का अंतर है।,चार्ट में दोनों ग्रे बार को तुलना करने पर आईएमएफ वाला 3.6% और ओईसीडी वाला 2.9% है।,Monetary Policy Transmission,Comparison
rbi_217.png,1 of 3,"2025-26 के लिए पेशेवर पूर्वानुमानकारों द्वारा वास्तविक जीडीपी वृद्धि का औसत अनुमान कितना है, और क्या इसमें बढ़त या गिरावट दिख रही है?",2025-26 के दौरान औसत अनुमान लगभग 7.8% से घटकर 6.1% तक आता है। इसलिए पूरे वर्ष में गिरावट की प्रवृत्ति दिखाई देती है।,डैश्ड लाइन 2025-26 में क्रमशः नीचे आती है और ति4 में 6.1% तक पहुँचती है। इससे अनुमानित वृद्धि दर में नरमी दिखाई देती है।,Monetary Policy Transmission,Trend Analysis
rbi_217.png,2 of 3,2025-26 के अंतिम तिमाही से 2026-27 की पहली छमाही तक जीडीपी वृद्धि अनुमान में क्या प्रवृत्ति दिखाई देती है?,"अनुमान 6.1% से बढ़कर 6.4% और फिर 6.5% हो जाता है, जिससे हल्की सुधारात्मक वृद्धि दिखाई देती है।",डैश्ड लाइन 2025-26 ति4 के 6.1% से बढ़कर 2026-27 ति1 में 6.4% और ति2 में 6.5% तक जाती है।,Monetary Policy Transmission,Trend Analysis
rbi_217.png,3 of 3,2023-24 और 2024-25 के दौरान किस तिमाही में वास्तविक जीडीपी वृद्धि सबसे कम रही?,"2024-25 की दूसरी तिमाही (ति2) में वास्तविक जीडीपी वृद्धि सबसे कम, लगभग 5.6% रही।",वास्तविक जीडीपी वृद्धि की ठोस रेखा 2024-25 की दूसरी तिमाही में अपने न्यूनतम स्तर पर पहुँचती है।,Monetary Policy Transmission,Extremum / Anomaly Detection
rbi_218.png,1 of 3,2026-27 के अंत तक वास्तविक जीडीपी वृद्धि का 50 प्रतिशत विश्वास अंतराल लगभग किस सीमा में दर्शाया गया है?,2026-27 के अंत में 50 प्रतिशत विश्वास अंतराल लगभग 4% से 8% के बीच दिखाई देता है।,चार्ट में सबसे गहरा हरा क्षेत्र (50% CI) 2026-27 के अंतिम भाग में लगभग 4% से 8% के बीच फैला हुआ है।,Systemic Risk & Liquidity,Numerical Extraction
rbi_218.png,2 of 3,क्या 2025-26 से 2026-27 के बीच विश्वास अंतराल चौड़ा या संकरा होता है?,"2025-26 से 2026-27 के बीच विश्वास अंतराल चौड़ा हो जाता है, जो अनिश्चितता की वृद्धि दर्शाता है।",चार्ट में हरे रंग के सारे क्षेत्र 2025-26 के बाद और अधिक फैलाव (ऊपर-नीचे) दिखाते हैं।,Systemic Risk & Liquidity,Trend Analysis
rbi_218.png,3 of 3,क्या 70% और 90% विश्वास क्षेत्र की सीमाएँ 2026-27 तक नीचे की ओर ज्यादा झुकती हैं या ऊपर की ओर?,"70% और 90% विश्वास क्षेत्र 2026-27 तक ऊपर और नीचे दोनों दिशाओं में फैलते हैं। चार्ट बढ़ती अनिश्चितता दर्शाता है, लेकिन यह स्पष्ट रूप से नहीं दिखाता कि फैलाव किसी एक दिशा में निर्णायक रूप से अधिक है।","फैन चार्ट में उच्चतर विश्वास अंतरालों की ऊपरी और निचली सीमाएँ समय के साथ दूर होती जाती हैं, जिससे दोनों दिशाओं में अनिश्चितता बढ़ती दिखती है।",Monetary Policy Transmission,Comparison
rbi_219.png,1 of 3,अप्रैल 2023 से अगस्त 2025 के बीच सीपीआई मुद्रास्फीति दर में प्रमुख प्रवृत्ति क्या रही?,"शीर्ष सीपीआई मुद्रास्फीति अप्रैल 2023 में लगभग 7% से शुरू होकर 2023-24 के दौरान सामान्यतः 4-6% के बीच रही, 2024 के उत्तरार्ध में लगभग 6% तक बढ़ी और 2025 में घटकर लगभग 2-4% के दायरे में आ गई।","चार्ट की काली रेखा (शीर्ष CPI) 2023-24 में मध्यम उतार-चढ़ाव दिखाती है, 2024 के उत्तरार्ध में अस्थायी वृद्धि होती है, और 2025 में स्पष्ट गिरावट दिखाई देती है।",Monetary Policy Transmission,Trend Analysis
rbi_219.png,2 of 3,खाद्य व पेय पदार्थों की मुद्रास्फीति और ईंधन की मुद्रास्फीति (अच्छी या खराब) में 2024 में क्या विरोधाभास दिखा?,"2024 के मध्य में खाद्य मुद्रास्फीति (हरी रेखा) शीर्ष (~10%) पर थी, जबकि ईंधन की मुद्रास्फीति (लाल) -4% से नीचे और कभी-कभी -6% तक जाती रही।","चार्ट के अनुसार 2024 में हरी रेखा सबसे ऊपर तथा लाल सबसे नीचे है, दोनों की दिशा विपरीत रही।",Monetary Policy Transmission,Comparison
rbi_219.png,3 of 3,2024–25 में मुख्य लक्ष्य (लक्ष्य रेखा) और सीपीआई मुद्रास्फीति के बीच क्या संबंध रहा?,"2024 का अधिकांश हिस्सा लक्ष्य (4%, काली बिंदीदार रेखा) से ऊपर रहा और 2025 की शुरुआत में पहली बार लक्ष्य के आसपास आ गया।",काली सीपीआई रेखा 2024 में लक्ष्य से ऊपर और 2025 की शुरुआत में लक्ष्य के काफी पास पहुँचती दिखती है।,Monetary Policy Transmission,Comparison
rbi_221.png,1 of 3,चार्ट के अनुसार जून 2024 में आधार प्रभाव का स्तर क्या था और उसका वर्ष-दर-वर्ष मुद्रास्फीति परिवर्तन पर क्या प्रभाव दिखाई देता है?,"जून 2024 में आधार प्रभाव लगभग -3 प्रतिशत अंक था, जो पूरे काल में सबसे निचले स्तरों में से एक है। इसी अवधि में वर्ष-दर-वर्ष मुद्रास्फीति में परिवर्तन भी कमजोर दिखाई देता है।",जून 2024 में भूरा बार सबसे नीचे दिखाई देता है और काली रेखा भी उस समय निम्न स्तर पर है।,Monetary Policy Transmission,Extremum / Anomaly Detection
rbi_221.png,2 of 3,अगस्त 2023 से अगस्त 2025 तक माह-दर-माह महंगाई में किस अवधि में सबसे अधिक उछाल आया?,"माह-दर-माह महंगाई में सबसे बड़ा सकारात्मक उछाल जुलाई 2024 के आसपास दिखाई देता है, जहाँ हरा बार लगभग 1.5 प्रतिशत अंक तक पहुँचता है।",सभी हरे बारों की तुलना करने पर जुलाई 2024 का बार सबसे ऊँचा दिखाई देता है।,Monetary Policy Transmission,Extremum / Anomaly Detection
rbi_221.png,3 of 3,अगस्त 2025 में वर्ष-दर-वर्ष महंगाई दर में मासिक परिवर्तन और आधार प्रभाव का योग (नेट प्रभाव) क्या है?,अगस्त 2025 में माह-दर-माह परिवर्तन लगभग +0.5 प्रतिशत अंक और आधार प्रभाव लगभग -1.5 प्रतिशत अंक है। इसलिए उनका संयुक्त प्रभाव लगभग -1.0 प्रतिशत अंक है।,अंतिम महीने में हरा बार शून्य से ऊपर है जबकि भूरा बार शून्य से काफी नीचे है; दोनों का योग नकारात्मक रहता है।,Monetary Policy Transmission,Numerical Extraction
rbi_271.png,1 of 3,"1981-82 से 2011-12 तक सकल पूंजी निर्माण (GDP प्रतिशत) में क्या प्रवृत्ति रही, और 2011-12 के बाद इसमें क्या प्रमुख बदलाव नजर आता है?",1981-82 से 2011-12 तक इसमें बढ़ोत्तरी (20% से ~38-40%) रही; 2011-12 के बाद इसमें गिरावट आई (~40% से ~32%)।,"पैनल A की लाइन 1980s के बाद चढ़ती है, 2010s के बाद लगातार गिरती है।",Monetary Policy Transmission,Trend Analysis
rbi_271.png,2 of 3,"पैनल बी के अनुसार, स्थायी निवेश की वार्षिक वृद्धि में निर्यात का क्या संबंध है, और यह संबंध कितना मजबूत है?","स्थायी निवेश में निर्यात वृद्धि से सकारात्मक संबंध (slope=0.38, intercept=4.50) है, और R²=0.47 से यह मध्यम रूप से मजबूत है।",डॉट्स के माध्यम से डाले गए रिग्रेशन लाइन की ढाल व R² को देखकर निष्कर्ष निकाला।,External Sector & FX Dynamics,Comparison
rbi_271.png,3 of 3,"ऐतिहासिक दृष्टि से किस अवधि में सकल पूंजी निर्माण (GDP %) ने उच्चतम स्तर प्राप्त किया, और उसके बाद इसकी प्रवृत्ति कैसी रही?",2008-09 से 2011-12 के बीच सकल पूंजी निर्माण लगभग 40% के उच्चतम स्तर पर था। इसके बाद इसमें समग्र गिरावट की प्रवृत्ति दिखाई देती है।,पैनल A में रेखा 2008-09 से 2011-12 के बीच अपने उच्चतम स्तर पर है और बाद के वर्षों में नीचे आती दिखाई देती है।,Monetary Policy Transmission,Extremum / Anomaly Detection
rbi_272.png,1 of 3,"2022-23 से 2025-26 तक पूंजीगत व्यय में सबसे उल्लेखनीय वृद्धि किस वर्ष देखी गई, और वृद्धि कितनी थी?",2022-23 में पूंजीगत व्यय में सबसे तेज वृद्धि (~61%) हुई।,"चार्ट ए में लाल बार 2022-23 पर सबसे ऊँचा है (~61%), किसी अन्य वर्ष की तुलना में।",Banking & Credit,Extremum / Anomaly Detection
rbi_272.png,2 of 3,"2025-26 में व्यय की गुणवत्ता (राजस्व व्यय/पूंजीगत व्यय, आरआईसीओ) का अनुपात कितना है और क्या यह दीर्घकालीन प्रवृत्ति से अधिक है?","2025-26 में आरआईसीओ अनुपात 4.9 है। यह शुरुआती वर्षों (जैसे 2016-17 में लगभग 13.5) की तुलना में काफी कम है, इसलिए यह दीर्घकालीन स्तरों से अधिक नहीं बल्कि काफी नीचे है।","चार्ट बी में आरआईसीओ अनुपात दीर्घकाल में घटता हुआ दिखाई देता है। 2025-26 का मान 4.9 है, जो श्रृंखला के शुरुआती वर्षों के मानों से काफी कम है।",Banking & Credit,Trend Analysis
rbi_272.png,3 of 3,क्या 2022-23 और 2023-24 में पूंजीगत व्यय की तेज वृद्धि व्यय की गुणवत्ता (RCO अनुपात) में सुधार के साथ मेल खाती है?,"हाँ। 2022-23 और 2023-24 में पूंजीगत व्यय वृद्धि बहुत ऊँची रही (लगभग 62% और 52%), जबकि RCO अनुपात लगभग 7.2 से घटकर 4.8 और फिर 4.0 के आसपास आ गया, जो व्यय की गुणवत्ता में सुधार दर्शाता है।","चार्ट A में इन वर्षों में पूंजीगत व्यय वृद्धि अत्यधिक है। साथ ही चार्ट B में राजस्व व्यय/पूंजीगत व्यय अनुपात घटता है। कम RCO अनुपात का अर्थ है कि पूंजीगत व्यय का हिस्सा अपेक्षाकृत बढ़ रहा है, जिसे सामान्यतः बेहतर व्यय गुणवत्ता माना जाता है।",Banking & Credit,Cross-Chart Reasoning
rbi_273.png,1 of 3,2025-26 में राजकोषीय संकेतकों के बढ़ने के बावजूद क्या राज्यों ने पूंजीगत व्यय को राजस्व व्यय से तेज गति से बढ़ाया?,"हाँ। 2025-26 में राज्य घाटा, सकल राजस्व घाटा और प्राथमिक घाटा संकेतक बढ़े, लेकिन साथ ही पूंजीगत व्यय वृद्धि (11.5%) राजस्व व्यय वृद्धि (9.8%) से अधिक रही।","पैनल A में तीनों घाटा संकेतक 2025-26 में 2024-25 की तुलना में ऊँचे हैं, जबकि पैनल B में पूंजीगत व्यय वृद्धि 11.5% और राजस्व व्यय वृद्धि 9.8% दिखाई गई है।",Banking & Credit,Cross-Chart Reasoning
rbi_273.png,2 of 3,2025-26 में व्यय वृद्धि की तुलना में पूंजीगत व्यय वृद्धि कितनी अधिक थी?,2025-26 में पूंजीगत व्यय वृद्धि (11.5%) सामान्य व्यय (9.8%) से 1.7 प्रतिशत अंक अधिक रही।,दाएँ चार्ट में हरे बार के शीर्ष पर पूंजीगत व्यय (11.5) और खर्च (9.8) स्पष्ट दिख रहे हैं; अंतर 1.7% है।,Banking & Credit,Comparison
rbi_295.png,1 of 3,"मार्च 2022 में ऊर्जा कीमतों में क्या स्थिति थी, और क्या वो अन्य सभी श्रेणियों से ऊपर थीं?","मार्च 2022 में ऊर्जा कीमतें तेज़ी से बढ़ीं और अन्य सभी श्रेणियों (खाद्य, गैर-ऊर्जा, धातु/खनिज) से अधिक स्तर पर थीं।",चार्ट में मार्च 2022 के पास नीली रेखा (ऊर्जा) सभी रेखाओं से ऊपर जाती है और लगभग 180 के पास पहुँचती है।,External Sector & FX Dynamics,Extremum / Anomaly Detection
rbi_295.png,2 of 3,2014-2016 के बीच कौन सी श्रेणी ने सबसे बड़ी गिरावट दर्ज की?,"2014-2016 के बीच ऊर्जा कीमतों (नीली रेखा) ने सबसे बड़ी गिरावट दर्ज की, जो 120 से 40 के पास चली गई।","चार्ट में 2014-16 के दौरान केवल ऊर्जा की नीली रेखा तीव्रता से नीचे जाती है, बाकी श्रेणियाँ इतनी नहीं गिरतीं।",External Sector & FX Dynamics,Extremum / Anomaly Detection
rbi_295.png,3 of 3,क्या कोविड-19 महामारी (2020) के समय किसी भी श्रेणी में अनोखा या चरम परिवर्तन देखने को मिला?,"कोविड-19 महामारी (2020) के दौरान ऊर्जा कीमतों में सबसे बड़ी और असाधारण गिरावट देखी गई। अन्य श्रेणियों में भी गिरावट आई, लेकिन उनका आकार ऊर्जा की तुलना में काफी कम था।","2020 के आसपास ऊर्जा सूचकांक लगभग 30-35 तक गिर जाता है, जबकि खाद्य, गैर-ऊर्जा और धातु/खनिज सूचकांकों में अपेक्षाकृत सीमित गिरावट दिखाई देती है।",External Sector & FX Dynamics,Extremum / Anomaly Detection
rbi_296.png,1 of 3,2021-22 के दौरान किन देशों की मुद्रास्फीति दर 10% के ऊपर पहुँच गई थी?,2021-22 के दौरान निश्चित रूप से ब्राजील और यूनाइटेड किंगडम की मुद्रास्फीति 10% से ऊपर गई। यूरो क्षेत्र भी 2022 के अंत में लगभग 10% से ऊपर पहुँचा।,नारंगी (ब्राजील) और हरी (यूके) रेखाएँ स्पष्ट रूप से 10% स्तर से ऊपर जाती हैं। काली रेखा (यूरो क्षेत्र) भी बाद में 10% के आसपास/ऊपर पहुँचती है।,External Sector & FX Dynamics,Extremum / Anomaly Detection
rbi_296.png,2 of 3,जून 2020 के बाद चीन की मुद्रास्फीति दर की क्या प्रवृत्ति रही?,"जून 2020 के बाद चीन की मुद्रास्फीति सामान्यतः निम्न स्तर पर रही, लेकिन 2022 के दौरान यह अस्थायी रूप से 2% से ऊपर गई और बाद में फिर घटकर लगभग 1-2% के आसपास आ गई।","पीली रेखा 2020-21 में निम्न स्तर पर रहती है, 2022 में लगभग 2.5-3% तक बढ़ती है और 2023 में पुनः नीचे आती दिखाई देती है।",Monetary Policy Transmission,Trend Analysis
rbi_296.png,3 of 3,2023 की शुरुआत में यूरो क्षेत्र और संयुक्त राज्य अमेरिका की मुद्रास्फीति दरों के बीच क्या अंतर था?,2023 की शुरुआत में यूरो क्षेत्र की मुद्रास्फीति दर (लगभग 8%) संयुक्त राज्य अमेरिका (लगभग 6%) से अधिक थी।,चार्ट के अनुसार 2023 के आरंभ में काली लाइन (यूरो) नीली (यूएसए) से ऊपर है।,Monetary Policy Transmission,Comparison
rbi_297.png,1 of 3,चार्ट के अनुसार मार्च 2023 में मुद्रास्फीति (लाल रेखा) का स्तर क्या है और क्या वह साल भर की औसत से ऊपर है?,मार्च 2023 में मुद्रास्फीति लगभग 6% थी।,चार्ट के अंतिम बिंदु (मार्च 2023) पर लाल रेखा लगभग 6% के स्तर पर दिखाई देती है।,Monetary Policy Transmission,Numerical Extraction
rbi_297.png,2 of 3,महिने-दर-महिने परिवर्तन (नीली पट्टियाँ) में सबसे अधिक सकारात्मक और नकारात्मक स्पाइक्स कब नजर आते हैं?,"सबसे बड़ी सकारात्मक माह-दर-माह वृद्धि 2020 के मध्य या 2021 के मध्य के आसपास दिखाई देती है, जबकि सबसे बड़ी नकारात्मक गिरावट 2020 की शुरुआत के महीनों में दिखाई देती है।",नीली पट्टियों में सबसे ऊँची सकारात्मक पट्टी 2% के आसपास तथा सबसे गहरी नकारात्मक पट्टी शून्य से काफी नीचे दिखाई देती है; दोनों 2020-21 की अवधि में स्थित हैं।,Monetary Policy Transmission,Extremum / Anomaly Detection
rbi_297.png,3 of 3,"क्या आधार प्रभाव (हरी पट्टियाँ) बार-बार नकारात्मक रहा है या सकारात्मक, और इसका क्या अर्थ है?","आधार प्रभाव अधिकांश अवधि में नकारात्मक दिखाई देता है, जिससे वर्ष-दर-वर्ष मुद्रास्फीति पर नीचे की दिशा का प्रभाव पड़ता है।","हरी पट्टियाँ अधिकतर महीनों में शून्य रेखा से नीचे हैं, जो नकारात्मक आधार प्रभाव को दर्शाती हैं।",Monetary Policy Transmission,Trend Analysis
rbi_301.png,1 of 3,"2022-23 में 'सब्ज़ियाँ' उप-समूह में खाद्य मुद्रास्फीति (ऑरेंज रेखा) कितनी रही, और 2021-22 की तुलना में क्या बदलाव है?","2022-23 में 'सब्ज़ियाँ' उप-समूह की मुद्रास्फीति लगभग 0% से 5% के आसपास रही, जबकि 2021-22 में यह लगभग -10% थी। इसलिए 2022-23 में इसमें उल्लेखनीय सुधार (कम नकारात्मक/अधिक सकारात्मक) देखा गया।",रडार चार्ट में 'सब्ज़ियाँ' श्रेणी पर नीली रेखा लगभग -10% तथा ऑरेंज रेखा शून्य के आसपास दिखाई देती है। इसलिए 2022-23 में मुद्रास्फीति 2021-22 की तुलना में काफी अधिक रही।,Monetary Policy Transmission,Comparison
rbi_301.png,2 of 3,दोनों वर्षों में 'फल' उप-समूह की खाद्य मुद्रास्फीति तुलना करें। किस वर्ष दर अधिक रही?,'फल' उप-समूह में 2021-22 की मुद्रास्फीति 2022-23 की तुलना में अधिक थी।,"'फल' श्रेणी पर नीली रेखा ऑरेंज रेखा से अधिक बाहरी स्थिति में है, जो उच्च मुद्रास्फीति को दर्शाती है।",Monetary Policy Transmission,Comparison
rbi_301.png,3 of 3,2022-23 में किस खाद्य उप-समूह में मुद्रास्फीति दर नकारात्मक रही?,"2022-23 में 'दाल और उनसे बने उत्पाद' उप-समूह में मुद्रास्फीति नकारात्मक दिखाई देती है। 'तेल और वसा' शून्य के आसपास है, इसलिए उसके नकारात्मक होने का निष्कर्ष स्पष्ट रूप से नहीं निकाला जा सकता।","रडार चार्ट में 'दाल और उनसे बने उत्पाद' के लिए ऑरेंज रेखा शून्य के भीतर स्थित है, जबकि 'तेल और वसा' शून्य के बहुत निकट दिखाई देता है।",Monetary Policy Transmission,Extremum / Anomaly Detection
rbi_302.png,1 of 3,खाद्य मुद्रास्फीति में 2021 के दौरान सबसे बड़ी नकारात्मक (माइनस) हिस्सेदारी किस समूह की थी?,"सब्ज़ियों का योगदान (हरी पट्टी) सबसे बड़ा नकारात्मक था, जो कई महीनों में -4% से भी नीचे चला गया।",बार चार्ट में 2021 में हरी रंग वाली पट्टी कई बार सबसे लंबी नीचे जाती है।,Monetary Policy Transmission,Extremum / Anomaly Detection
rbi_302.png,2 of 3,मई 2023 में खाद्य मुद्रास्फीति के प्रमुख सकारात्मक चालक कौन-से थे?,"मई 2023 में खाद्य मुद्रास्फीति के प्रमुख सकारात्मक चालक ‘अनाज और उससे बने उत्पाद’ (बैंगनी), ‘जीवों से प्राप्त प्रोटीन’ (पीला) तथा ‘अन्य’ (नीला) थे।","मई 2023 के स्टैक्ड बार में सबसे बड़े सकारात्मक योगदान बैंगनी, पीले और नीले खंडों से आते हैं, जबकि नारंगी (तेल एवं वसा) का योगदान अपेक्षाकृत छोटा दिखाई देता है।",Monetary Policy Transmission,Comparison
rbi_303.png,1 of 3,मई 2021 में अंतरराष्ट्रीय एलपीजी कीमतों में किस प्रकार का परिवर्तन दिखता है और घरेलू गैर-सब्सिडी एलपीजी कीमतों की तुलना में इसका प्रभाव कैसा है?,"मई 2021 के आसपास अंतरराष्ट्रीय एलपीजी कीमतों में अत्यधिक उछाल (100% से अधिक) दिखाई देता है, जबकि घरेलू गैर-सब्सिडी एलपीजी कीमतें भी बढ़ती हैं, परंतु उनकी वृद्धि अपेक्षाकृत धीमी और कम तीव्र है।","चार्ट में मई 2021 के समय रेड लाइन (अंतरराष्ट्रीय) सबसे तीव्र ऊपर जाती है, जबकि हरी लाइन (घरेलू) में स्थिर वृद्धि दिखती है।",External Sector & FX Dynamics,Comparison
rbi_303.png,2 of 3,"क्या घरेलू गैर-सब्सिडी एलपीजी कीमतों में 2022 के बाद कोई उल्लेखनीय गिरावट दिखती है, और क्या वह अंतरराष्ट्रीय कीमतों के अनुरूप है?","2022 के बाद घरेलू गैर-सब्सिडी एलपीजी कीमतों में उल्लेखनीय गिरावट दिखाई देती है, लेकिन यह अंतरराष्ट्रीय एलपीजी कीमतों की तुलना में काफी कम तीव्र है। दोनों श्रृंखलाएँ व्यापक रूप से गिरावट की दिशा में चलती हैं, हालांकि अंतरराष्ट्रीय कीमतों में अधिक उतार-चढ़ाव दिखाई देता है।","2022 के बाद हरी रेखा क्रमशः नीचे आती है, जबकि लाल रेखा में कहीं अधिक तीव्र गिरावट और अस्थिरता दिखाई देती है। इसलिए दोनों का सामान्य रुझान समान है, पर गिरावट की तीव्रता अलग है।",External Sector & FX Dynamics,Trend Analysis
